Date,Close
1/22/2026 15:30:00,1402.5
1/23/2026 15:30:00,1386.1
1/27/2026 15:30:00,1380.5
1/28/2026 15:30:00,1396.7
1/29/2026 15:30:00,1391
1/30/2026 15:30:00,1395.4
2/2/2026 15:30:00,1390.4
2/3/2026 15:30:00,1437.1
2/4/2026 15:30:00,1456.8
2/5/2026 15:30:00,1443.4
2/6/2026 15:30:00,1450.8
2/9/2026 15:30:00,1461.6
2/10/2026 15:30:00,1458.5
2/11/2026 15:30:00,1468.7
2/12/2026 15:30:00,1448.9
2/13/2026 15:30:00,1419.6
2/16/2026 15:30:00,1437.1
2/17/2026 15:30:00,1423
2/18/2026 15:30:00,1441.3
2/19/2026 15:30:00,1409.5
2/20/2026 15:30:00,1419.4
2/23/2026 15:30:00,1428
2/24/2026 15:30:00,1428.8
2/25/2026 15:30:00,1398.5
2/26/2026 15:30:00,1406.8
2/27/2026 15:30:00,1393.9
3/2/2026 15:30:00,1358
3/4/2026 15:30:00,1345
3/5/2026 15:30:00,1389.4
3/6/2026 15:30:00,1404.8
3/9/2026 15:30:00,1424
3/10/2026 15:30:00,1408.8
3/11/2026 15:30:00,1390.2
3/12/2026 15:30:00,1392.2
3/13/2026 15:30:00,1380.7
3/16/2026 15:30:00,1395.1
3/17/2026 15:30:00,1397.6
3/18/2026 15:30:00,1408.1
3/19/2026 15:30:00,1384.8
3/20/2026 15:30:00,1414.4
3/23/2026 15:30:00,1407.8
3/24/2026 15:30:00,1411.8
3/25/2026 15:30:00,1413.1
3/27/2026 15:30:00,1348.1
3/30/2026 15:30:00,1343.9
4/1/2026 15:30:00,1369.2
4/2/2026 15:30:00,1350.5
4/6/2026 15:30:00,1304.7
4/7/2026 15:30:00,1304.6
4/8/2026 15:30:00,1347.8
4/9/2026 15:30:00,1330
4/10/2026 15:30:00,1350.2
4/13/2026 15:30:00,1315.1
4/15/2026 15:30:00,1344.1
4/16/2026 15:30:00,1343.3
4/17/2026 15:30:00,1365
4/20/2026 15:30:00,1363.3
4/21/2026 15:30:00,1353.3
4/22/2026 15:30:00,1362.1
4/23/2026 15:30:00,1343.4
4/24/2026 15:30:00,1327.8
4/27/2026 15:30:00,1365.8
4/28/2026 15:30:00,1388.9
4/29/2026 15:30:00,1425.4
4/30/2026 15:30:00,1430.8
5/4/2026 15:30:00,1463.1
5/5/2026 15:30:00,1463.6
5/6/2026 15:30:00,1437.9
5/7/2026 15:30:00,1436.2
5/8/2026 15:30:00,1435.2
5/11/2026 15:30:00,1388.2
5/12/2026 15:30:00,1364
5/13/2026 15:30:00,1358.8
5/14/2026 15:30:00,1361.8
5/15/2026 15:30:00,1336.4
5/18/2026 15:30:00,1335.9
5/19/2026 15:30:00,1322.7
5/20/2026 15:30:00,1359.7
5/21/2026 15:30:00,1349.6
5/22/2026 15:30:00,1354.5
5/25/2026 15:30:00,1367
5/26/2026 15:30:00,1356.3
5/27/2026 15:30:00,1350.5
5/29/2026 15:30:00,1321.2
6/1/2026 15:30:00,1320
6/2/2026 15:30:00,1314.6
6/3/2026 15:30:00,1313.2
6/4/2026 15:30:00,1303.7
6/5/2026 15:30:00,1291
6/8/2026 15:30:00,1263.3
6/9/2026 15:30:00,1269.2
6/10/2026 15:30:00,1258.8
6/11/2026 15:30:00,1263
6/12/2026 15:30:00,1293
6/15/2026 15:30:00,1307
6/16/2026 15:30:00,1328.8
6/17/2026 15:30:00,1332.7
6/18/2026 15:30:00,1328.1
6/19/2026 15:30:00,1309.5
6/22/2026 15:30:00,1326.5
6/23/2026 15:30:00,1309.5
6/24/2026 15:30:00,1313.6
6/25/2026 15:30:00,1318.1
6/29/2026 15:30:00,1301
6/30/2026 15:30:00,1293.9
7/1/2026 15:30:00,1308
7/2/2026 15:30:00,1303.5
7/3/2026 15:30:00,1304
7/6/2026 15:30:00,1321.3
7/7/2026 15:30:00,1308.4
7/8/2026 15:30:00,1275.9
7/9/2026 15:30:00,1279.8
7/10/2026 15:30:00,1307.8
